"product_id","product_name","category","subcategory","brand","price","mrp","discount_percent","description","rating","num_reviews","image_url","stock","is_featured","tags"
"P001400","LG TV Plus 117","Electronics","TV","LG","122697.48","139620.32","12.1","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","4515","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","395","True","new arrival,bestseller,trending"
"P001401","Mi TV Go 879","Electronics","TV","Mi","60388.14","68269.75","11.5","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.1","12342","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","125","True","new arrival,bestseller,featured"
"P001402","Samsung TV Go 616","Electronics","TV","Samsung","135067.02","165755.94","18.5","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.3","30840","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","79","True","bestseller,recommended,new arrival"
"P001403","Sony TV Prime 351","Electronics","TV","Sony","72602.07","99435.37","27.0","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","10722","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","327","True","trending,sale,bestseller"
"P001404","Samsung TV Elite 571","Electronics","TV","Samsung","83102.81","105580.49","21.3","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","36165","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","277","False","recommended,sale,new arrival"
"P001405","Mi TV Elite 636","Electronics","TV","Mi","141035.56","158679.53","11.1","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.7","8373","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","412","True","bestseller,trending,new arrival"
"P001406","Sony TV Lite 718","Electronics","TV","Sony","136391.46","166691.85","18.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.6","1664","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","161","False","bestseller,trending,featured"
"P001407","Mi TV Ultra 560","Electronics","TV","Mi","130858.0","183951.79","28.9","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","42637","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","406","False","sale,bestseller,recommended"
"P001408","Samsung TV Plus 549","Electronics","TV","Samsung","43914.63","53999.96","18.7","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","24451","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","451","True","sale,bestseller,featured"
"P001409","Samsung TV Plus 249","Electronics","TV","Samsung","135379.52","198362.95","31.8","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.6","3581","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","179","False","sale,featured,trending"
"P001410","Sony TV Max 940","Electronics","TV","Sony","80783.73","102167.07","20.9","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.9","31521","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","34","False","new arrival,bestseller,featured"
"P001411","LG TV Pro 203","Electronics","TV","LG","28723.34","39350.9","27.0","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.5","1717","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","260","True","featured,recommended,new arrival"
"P001412","Samsung TV Prime 513","Electronics","TV","Samsung","55433.81","73495.07","24.6","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.7","21500","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","145","False","trending,recommended,featured"
"P001413","Mi TV Prime 543","Electronics","TV","Mi","116436.83","124153.12","6.2","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.6","47853","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","383","True","bestseller,sale,new arrival"
"P001414","Mi TV Elite 247","Electronics","TV","Mi","28194.0","41212.51","31.6","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","25258","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","141","False","bestseller,trending,recommended"
"P001415","Sony TV Pro 236","Electronics","TV","Sony","35618.07","46523.71","23.4","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.8","10038","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","218","False","bestseller,trending,recommended"
"P001416","LG TV Pro 371","Electronics","TV","LG","111267.79","156237.28","28.8","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","10953","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","473","False","trending,featured,sale"
"P001417","Sony TV Air 845","Electronics","TV","Sony","147083.05","210735.77","30.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.9","17013","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","295","False","featured,new arrival,bestseller"
"P001418","Sony TV Air 896","Electronics","TV","Sony","135315.8","155855.32","13.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.0","31779","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","139","False","recommended,new arrival,sale"
"P001419","Mi TV Pro 705","Electronics","TV","Mi","50648.63","72853.33","30.5","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","9797","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","284","True","bestseller,featured,sale"
"P001420","LG TV Lite 814","Electronics","TV","LG","84993.72","103126.86","17.6","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","27578","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","290","False","new arrival,trending,bestseller"
"P001421","LG TV Air 592","Electronics","TV","LG","142685.81","192382.86","25.8","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","3829","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","223","False","sale,bestseller,featured"
"P001422","Mi TV Pro 441","Electronics","TV","Mi","141138.35","155704.09","9.4","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.5","32334","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","475","False","recommended,bestseller,sale"
"P001423","Mi TV Plus 393","Electronics","TV","Mi","42539.49","60067.39","29.2","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.7","39289","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","167","False","trending,featured,recommended"
"P001424","Samsung TV Pro 253","Electronics","TV","Samsung","84732.6","107753.75","21.4","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","45803","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","331","True","trending,featured,sale"
"P001425","LG TV Pro 236","Electronics","TV","LG","49382.07","70597.15","30.1","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","45974","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","182","True","trending,bestseller,new arrival"
"P001426","Sony TV Lite 139","Electronics","TV","Sony","149476.81","162489.6","8.0","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.1","113","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","420","True","bestseller,sale,recommended"
"P001427","Samsung TV Elite 707","Electronics","TV","Samsung","49382.84","70448.69","29.9","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.1","40256","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","145","True","trending,sale,new arrival"
"P001428","LG TV Go 198","Electronics","TV","LG","78491.0","90320.09","13.1","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.6","25881","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","436","False","featured,bestseller,sale"
"P001429","Mi TV Max 621","Electronics","TV","Mi","51508.62","69231.2","25.6","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.6","27492","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","413","True","new arrival,featured,bestseller"
"P001430","LG TV Prime 252","Electronics","TV","LG","107859.32","115038.32","6.2","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.1","7814","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","75","True","sale,bestseller,recommended"
"P001431","Samsung TV Elite 888","Electronics","TV","Samsung","55247.41","65964.17","16.2","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.5","31661","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","222","False","trending,recommended,new arrival"
"P001432","LG TV Prime 771","Electronics","TV","LG","12804.73","14346.92","10.7","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","4429","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","25","True","new arrival,sale,bestseller"
"P001433","Mi TV Prime 774","Electronics","TV","Mi","145250.46","203739.36","28.7","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.7","29565","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","68","False","featured,sale,new arrival"
"P001434","LG TV Pro 990","Electronics","TV","LG","119215.35","176370.8","32.4","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.8","32009","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","448","False","bestseller,trending,featured"
"P001435","LG TV Go 718","Electronics","TV","LG","78340.79","92053.41","14.9","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","11930","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","213","True","trending,new arrival,recommended"
"P001436","Sony TV Max 102","Electronics","TV","Sony","22852.81","31930.07","28.4","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.9","13319","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","108","True","new arrival,recommended,featured"
"P001437","Mi TV Go 704","Electronics","TV","Mi","94969.86","125882.65","24.6","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.9","48024","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","409","True","sale,recommended,new arrival"
"P001438","Mi TV Pro 391","Electronics","TV","Mi","55229.97","68115.2","18.9","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.3","4215","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","242","False","sale,recommended,bestseller"
"P001439","Sony TV Air 328","Electronics","TV","Sony","71796.53","85088.02","15.6","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.3","2636","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","418","True","featured,recommended,new arrival"
"P001440","Mi TV Elite 104","Electronics","TV","Mi","83365.48","89054.75","6.4","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.9","29542","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","122","False","trending,sale,featured"
"P001441","Samsung TV Elite 648","Electronics","TV","Samsung","123648.3","160241.48","22.8","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.8","32982","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","444","False","recommended,trending,sale"
"P001442","LG TV Go 777","Electronics","TV","LG","86435.01","121082.8","28.6","Premium quality TV by LG. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.7","25595","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","287","False","bestseller,recommended,featured"
"P001443","Samsung TV Mini 181","Electronics","TV","Samsung","54686.03","63464.14","13.8","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.0","6618","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","66","False","bestseller,new arrival,recommended"
"P001444","Mi TV Ultra 536","Electronics","TV","Mi","36981.25","41557.99","11.0","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","19025","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","158","True","trending,bestseller,featured"
"P001445","Samsung TV Plus 167","Electronics","TV","Samsung","118570.41","166886.9","29.0","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.9","11829","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","58","False","new arrival,trending,sale"
"P001446","Samsung TV Prime 784","Electronics","TV","Samsung","95239.97","133666.79","28.7","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.7","6131","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","180","True","sale,bestseller,new arrival"
"P001447","Samsung TV Air 923","Electronics","TV","Samsung","145657.94","203180.85","28.3","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","5.0","10735","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","74","False","bestseller,recommended,featured"
"P001448","Mi TV Max 130","Electronics","TV","Mi","56305.67","68984.31","18.4","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","6887","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","413","False","bestseller,featured,recommended"
"P001449","Mi TV Air 865","Electronics","TV","Mi","107024.37","159387.3","32.9","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","43158","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","478","False","recommended,sale,featured"
"P001450","Sony TV Max 303","Electronics","TV","Sony","135795.82","144808.69","6.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","37517","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","181","True","featured,new arrival,recommended"
"P001451","Mi TV Pro 422","Electronics","TV","Mi","130404.97","141926.43","8.1","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.7","39070","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","266","True","recommended,bestseller,sale"
"P001452","Mi TV Go 664","Electronics","TV","Mi","111078.32","133662.38","16.9","Premium quality TV by Mi. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.2","2228","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","402","False","bestseller,new arrival,sale"
"P001453","Sony TV Pro 979","Electronics","TV","Sony","23133.54","34065.8","32.1","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.3","9073","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","356","False","sale,bestseller,new arrival"
"P001454","Sony TV Mini 176","Electronics","TV","Sony","146468.4","177769.19","17.6","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.0","48506","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","153","False","trending,featured,new arrival"
"P001455","Sony TV Ultra 828","Electronics","TV","Sony","21216.83","23589.74","10.1","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.0","39391","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","436","True","new arrival,trending,recommended"
"P001456","Sony TV Max 425","Electronics","TV","Sony","134153.99","151886.27","11.7","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","5266","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","118","True","new arrival,featured,trending"
"P001457","Sony TV Go 773","Electronics","TV","Sony","50251.54","73010.29","31.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","2769","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","159","False","trending,new arrival,recommended"
"P001458","Samsung TV Ultra 170","Electronics","TV","Samsung","21392.73","31556.7","32.2","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.0","31359","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","21","False","new arrival,sale,trending"
"P001459","Sony TV Ultra 705","Electronics","TV","Sony","141431.32","205465.91","31.2","Premium quality TV by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.5","21993","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","86","True","featured,recommended,trending"
"P001460","Samsung TV Prime 323","Electronics","TV","Samsung","111482.31","123410.65","9.7","Premium quality TV by Samsung. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.5","44824","https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400&h=400&fit=crop","260","True","sale,trending,new arrival"
"P001461","Sony Speaker Prime 660","Electronics","Speaker","Sony","5139.28","6390.05","19.6","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.2","25556","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","98","False","new arrival,bestseller,sale"
"P001462","boAt Speaker Air 394","Electronics","Speaker","boAt","5752.52","7635.74","24.7","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.8","46427","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","215","False","featured,recommended,sale"
"P001463","JBL Speaker Lite 515","Electronics","Speaker","JBL","12019.38","16659.5","27.9","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","37889","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","94","True","featured,bestseller,recommended"
"P001464","JBL Speaker Plus 355","Electronics","Speaker","JBL","15025.16","20720.65","27.5","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","8813","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","494","True","new arrival,trending,recommended"
"P001465","Sony Speaker Lite 949","Electronics","Speaker","Sony","14076.37","17398.54","19.1","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.7","29399","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","73","True","featured,trending,new arrival"
"P001466","Bose Speaker Mini 487","Electronics","Speaker","Bose","13360.64","18118.92","26.3","Premium quality Speaker by Bose. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.9","13308","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","439","True","bestseller,sale,new arrival"
"P001467","Sony Speaker Plus 601","Electronics","Speaker","Sony","10033.81","11772.21","14.8","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.1","300","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","221","False","bestseller,trending,recommended"
"P001468","boAt Speaker Go 396","Electronics","Speaker","boAt","4474.88","4920.97","9.1","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.6","18675","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","143","True","sale,trending,featured"
"P001469","JBL Speaker Air 565","Electronics","Speaker","JBL","7282.94","9758.5","25.4","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.9","45217","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","442","False","sale,featured,new arrival"
"P001470","Sony Speaker Prime 325","Electronics","Speaker","Sony","9043.52","10038.93","9.9","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.6","42385","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","248","False","bestseller,recommended,featured"
"P001471","JBL Speaker Elite 838","Electronics","Speaker","JBL","7731.26","9004.33","14.1","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","43241","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","264","False","featured,sale,trending"
"P001472","JBL Speaker Air 209","Electronics","Speaker","JBL","5203.9","6126.37","15.1","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.6","49759","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","490","True","featured,sale,trending"
"P001473","Sony Speaker Pro 435","Electronics","Speaker","Sony","15485.62","21623.48","28.4","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.8","22467","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","0","False","bestseller,featured,trending"
"P001474","Bose Speaker Mini 357","Electronics","Speaker","Bose","14072.53","16498.26","14.7","Premium quality Speaker by Bose. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","26442","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","342","False","trending,sale,recommended"
"P001475","Sony Speaker Plus 432","Electronics","Speaker","Sony","1393.17","1673.57","16.8","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.9","15905","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","272","False","sale,bestseller,featured"
"P001476","JBL Speaker Lite 205","Electronics","Speaker","JBL","11520.6","12806.85","10.0","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.8","2975","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","104","False","sale,recommended,trending"
"P001477","JBL Speaker Go 551","Electronics","Speaker","JBL","14509.4","16676.08","13.0","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","24405","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","49","True","new arrival,trending,sale"
"P001478","JBL Speaker Elite 758","Electronics","Speaker","JBL","11978.21","15001.83","20.2","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","22435","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","472","True","recommended,trending,featured"
"P001479","Bose Speaker Air 649","Electronics","Speaker","Bose","15055.15","22164.53","32.1","Premium quality Speaker by Bose. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.5","31295","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","352","False","recommended,bestseller,trending"
"P001480","boAt Speaker Plus 914","Electronics","Speaker","boAt","8530.28","10226.4","16.6","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","38299","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","117","False","trending,sale,new arrival"
"P001481","Bose Speaker Prime 669","Electronics","Speaker","Bose","14070.81","14944.67","5.8","Premium quality Speaker by Bose. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","41204","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","292","True","featured,new arrival,bestseller"
"P001482","Sony Speaker Ultra 339","Electronics","Speaker","Sony","14880.76","20529.47","27.5","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.4","13801","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","101","True","new arrival,sale,trending"
"P001483","boAt Speaker Plus 733","Electronics","Speaker","boAt","3123.04","3444.85","9.3","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.8","13480","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","187","False","featured,sale,bestseller"
"P001484","JBL Speaker Ultra 585","Electronics","Speaker","JBL","7872.68","8873.45","11.3","Premium quality Speaker by JBL. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.1","11575","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","350","False","trending,featured,bestseller"
"P001485","Sony Speaker Lite 257","Electronics","Speaker","Sony","8593.53","10703.91","19.7","Premium quality Speaker by Sony. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","4.4","10991","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","136","False","sale,bestseller,recommended"
"P001486","boAt Speaker Mini 276","Electronics","Speaker","boAt","12413.5","17473.52","29.0","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.6","17154","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","310","True","featured,trending,bestseller"
"P001487","boAt Speaker Elite 484","Electronics","Speaker","boAt","15564.88","19599.15","20.6","Premium quality Speaker by boAt. Features advanced technology and elegant design. Ideal for daily use. Comes with 1-year warranty.","3.2","38202","https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=400&h=400&fit=crop","59","True","trending,bestseller,featured"
